waktu,ax,ay,az,mean,rms,,label,,timestamp
5/4/2026 13:19,-0.67,0.27,1.12,0.24,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:19:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:19,0.09,-0.79,1.16,0.15,0.81,,1,,"10.173.63.72 - - [04/May/2026 13:19:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:19,0.24,-0.58,1.12,0.26,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:19:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:19,-0.23,-0.36,0.8,0.07,0.52,,1,,"10.173.63.72 - - [04/May/2026 13:19:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:19,-0.55,0.27,1.19,0.3,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:19:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.41,0.51,0.84,0.59,0.61,,1,,"10.173.63.72 - - [04/May/2026 13:20:01] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.32,-0.25,0.9,0.32,0.57,,1,,"10.173.63.72 - - [04/May/2026 13:20:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.17,0.35,1.14,0.44,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:20:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.79,0.02,1.02,0.08,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:20:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.25,0.13,1.09,0.32,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:20:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.87,-0.25,1.06,0.56,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:20:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.76,-0.79,0.85,0.27,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:20:14] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.69,0.36,0.91,0.65,0.69,,1,,"10.173.63.72 - - [04/May/2026 13:20:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.06,0.35,1,0.43,0.61,,1,,"10.173.63.72 - - [04/May/2026 13:20:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.49,-0.68,0.82,0.21,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:20:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.97,-0.12,1.18,0.03,0.88,,1,,"10.173.63.72 - - [04/May/2026 13:20:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-1,0.52,0.99,0.17,0.87,,1,,"10.173.63.72 - - [04/May/2026 13:20:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.93,0.37,0.9,0.73,0.78,,1,,"10.173.63.72 - - [04/May/2026 13:20:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.97,0.02,0.97,0.65,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:20:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.71,-0.39,1.11,0,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:20:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.11,0.28,1.02,0.4,0.61,,1,,"10.173.63.72 - - [04/May/2026 13:20:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.33,-0.95,1.12,0.17,0.87,,1,,"10.173.63.72 - - [04/May/2026 13:20:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.25,-0.65,1.07,0.06,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:20:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.95,-0.66,0.92,0.4,0.85,,1,,"10.173.63.72 - - [04/May/2026 13:20:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.8,-0.8,0.93,0.31,0.85,,1,,"10.173.63.72 - - [04/May/2026 13:20:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.47,-0.95,0.91,-0.17,0.81,,1,,"10.173.63.72 - - [04/May/2026 13:20:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.55,-0.41,1.04,0.03,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:20:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.33,0.12,0.8,0.42,0.5,,1,,"10.173.63.72 - - [04/May/2026 13:20:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.41,0.12,0.9,0.2,0.58,,1,,"10.173.63.72 - - [04/May/2026 13:20:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.27,-1,0.98,0.08,0.82,,1,,"10.173.63.72 - - [04/May/2026 13:20:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,-0.9,0.48,0.99,0.19,0.82,,1,,"10.173.63.72 - - [04/May/2026 13:20:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:20,0.89,0.45,0.88,0.74,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:20:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.01,0.32,0.87,0.39,0.54,,1,,"10.173.63.72 - - [04/May/2026 13:21:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.79,-0.89,0.92,-0.25,0.87,,1,,"10.173.63.72 - - [04/May/2026 13:21:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.95,-0.73,1.04,0.42,0.92,,1,,"10.173.63.72 - - [04/May/2026 13:21:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.42,-0.57,0.93,-0.02,0.67,,1,,"10.173.63.72 - - [04/May/2026 13:21:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.81,0.53,0.87,0.2,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:21:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.26,0.06,0.93,0.42,0.56,,1,,"10.173.63.72 - - [04/May/2026 13:21:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.08,0.49,1.03,0.53,0.66,,1,,"10.173.63.72 - - [04/May/2026 13:21:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.95,-0.37,0.96,-0.12,0.81,,1,,"10.173.63.72 - - [04/May/2026 13:21:14] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.93,0.23,0.83,0.66,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:21:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.49,-0.44,0.95,0.33,0.67,,1,,"10.173.63.72 - - [04/May/2026 13:21:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.74,-0.62,0.99,-0.12,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:21:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.42,0.41,0.85,0.56,0.6,,1,,"10.173.63.72 - - [04/May/2026 13:21:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.53,-0.53,1.15,0.38,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:21:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.98,0.6,1.07,0.23,0.91,,1,,"10.173.63.72 - - [04/May/2026 13:21:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.26,0.62,0.8,0.56,0.6,,1,,"10.173.63.72 - - [04/May/2026 13:21:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.01,0.76,1.06,0.61,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:21:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.17,-0.44,0.82,0.18,0.55,,1,,"10.173.63.72 - - [04/May/2026 13:21:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.31,0.24,1.14,0.36,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:21:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.03,0.53,1.13,0.54,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:21:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.4,-0.61,1.15,0.31,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:21:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.67,-0.47,0.82,0.34,0.67,,1,,"10.173.63.72 - - [04/May/2026 13:21:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.97,-0.08,0.8,0.56,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:21:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.97,0.85,1.04,0.31,0.96,,1,,"10.173.63.72 - - [04/May/2026 13:21:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,-0.63,0.31,1.13,0.27,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:21:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:21,0.28,-0.1,1.11,0.43,0.66,,1,,"10.173.63.72 - - [04/May/2026 13:21:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,-0.52,-0.87,1.16,-0.08,0.89,,1,,"10.173.63.72 - - [04/May/2026 13:22:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,-0.79,0.2,0.84,0.08,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:22:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.76,0.35,1.14,0.75,0.82,,1,,"10.173.63.72 - - [04/May/2026 13:22:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.89,0.26,0.98,0.71,0.78,,1,,"10.173.63.72 - - [04/May/2026 13:22:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.58,0.99,0.88,0.82,0.83,,1,,"10.173.63.72 - - [04/May/2026 13:22:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.66,0.64,0.92,0.74,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:22:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.81,-0.52,0.87,0.39,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:22:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.52,-0.01,1.11,0.54,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:22:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.26,0.07,1.18,0.5,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:22:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.93,-0.98,0.95,0.3,0.95,,1,,"10.173.63.72 - - [04/May/2026 13:22:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.21,0.43,0.86,0.5,0.57,,1,,"10.173.63.72 - - [04/May/2026 13:22:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.57,-0.76,0.85,0.22,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:22:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,-0.17,0.46,0.87,0.39,0.58,,1,,"10.173.63.72 - - [04/May/2026 13:22:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,-0.55,-0.17,1.02,0.1,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:22:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.18,-0.09,0.88,0.32,0.52,,1,,"10.173.63.72 - - [04/May/2026 13:22:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.04,-0.03,0.82,0.28,0.47,,1,,"10.173.63.72 - - [04/May/2026 13:22:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,-0.51,-0.24,0.97,0.07,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:22:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,-0.03,0.44,1.14,0.52,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:22:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.3,0.58,0.97,0.62,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:22:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0,-0.95,0.81,-0.05,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:22:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.44,-0.14,0.83,0.38,0.55,,1,,"10.173.63.72 - - [04/May/2026 13:22:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,-0.17,0.6,1.13,0.52,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:22:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.7,0.93,0.97,0.87,0.87,,1,,"10.173.63.72 - - [04/May/2026 13:22:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,-0.88,-0.03,1.01,0.03,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:22:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:22,0.79,-0.33,0.96,0.47,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:22:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.52,-0.89,0.94,-0.16,0.81,,1,,"10.173.63.72 - - [04/May/2026 13:23:01] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.52,-0.13,0.84,0.06,0.58,,1,,"10.173.63.72 - - [04/May/2026 13:23:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.76,-0.61,0.9,-0.16,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:23:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,0.4,-0.58,1.06,0.29,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:23:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.58,-0.74,1.01,-0.1,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:23:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.48,-0.12,0.98,0.13,0.63,,1,,"10.173.63.72 - - [04/May/2026 13:23:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.68,0.72,0.89,0.31,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:23:14] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,0.91,-0.07,0.85,0.56,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:23:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.17,0.15,0.97,0.32,0.58,,1,,"10.173.63.72 - - [04/May/2026 13:23:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.29,0.74,0.95,0.47,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:23:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,0.96,-0.28,0.89,0.52,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:23:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,0.8,0.09,1,0.63,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:23:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.87,-0.86,1.06,-0.22,0.93,,1,,"10.173.63.72 - - [04/May/2026 13:23:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.83,-0.72,1.05,-0.17,0.88,,1,,"10.173.63.72 - - [04/May/2026 13:23:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.54,-0.45,1.03,0.01,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:23:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.68,-0.1,1.17,0.13,0.78,,1,,"10.173.63.72 - - [04/May/2026 13:23:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.04,-0.02,0.85,0.26,0.49,,1,,"10.173.63.72 - - [04/May/2026 13:23:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.06,-0.32,0.89,0.17,0.55,,1,,"10.173.63.72 - - [04/May/2026 13:23:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.81,-0.22,1.17,0.05,0.83,,1,,"10.173.63.72 - - [04/May/2026 13:23:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.04,0.96,1.11,0.68,0.85,,1,,"10.173.63.72 - - [04/May/2026 13:23:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.47,0.23,1.19,0.32,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:23:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,0.36,-0.79,1.16,0.24,0.84,,1,,"10.173.63.72 - - [04/May/2026 13:23:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.68,-0.96,0.9,-0.25,0.86,,1,,"10.173.63.72 - - [04/May/2026 13:23:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.05,0.01,0.91,0.29,0.53,,1,,"10.173.63.72 - - [04/May/2026 13:23:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,0.44,0.19,0.8,0.48,0.54,,1,,"10.173.63.72 - - [04/May/2026 13:23:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,0.8,-0.15,0.81,0.49,0.66,,1,,"10.173.63.72 - - [04/May/2026 13:23:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,0.71,-0.1,0.88,0.5,0.66,,1,,"10.173.63.72 - - [04/May/2026 13:23:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:23,-0.64,-0.03,0.82,0.05,0.6,,1,,"10.173.63.72 - - [04/May/2026 13:23:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.88,0.07,0.9,0.62,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:24:01] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.47,-0.9,1.19,0.25,0.9,,1,,"10.173.63.72 - - [04/May/2026 13:24:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.69,-0.07,0.99,0.54,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:24:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.81,0.73,0.88,0.81,0.81,,1,,"10.173.63.72 - - [04/May/2026 13:24:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.51,-0.68,1.03,-0.05,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:24:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.65,-0.8,0.91,0.25,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:24:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.39,0.68,1.19,0.49,0.82,,1,,"10.173.63.72 - - [04/May/2026 13:24:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.08,-0.24,0.9,0.19,0.54,,1,,"10.173.63.72 - - [04/May/2026 13:24:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.9,-0.55,1.08,0.48,0.87,,1,,"10.173.63.72 - - [04/May/2026 13:24:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.15,-0.01,1.06,0.3,0.62,,1,,"10.173.63.72 - - [04/May/2026 13:24:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.1,0.52,1.12,0.51,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:24:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.01,0.3,1.09,0.47,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:24:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.77,0.98,1.03,0.93,0.93,,1,,"10.173.63.72 - - [04/May/2026 13:24:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.56,-0.29,0.83,-0.01,0.6,,1,,"10.173.63.72 - - [04/May/2026 13:24:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.41,-0.01,0.86,0.15,0.55,,1,,"10.173.63.72 - - [04/May/2026 13:24:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.4,0.59,1.04,0.41,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:24:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.82,-0.11,1.15,0.07,0.82,,1,,"10.173.63.72 - - [04/May/2026 13:24:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.19,0.32,1.05,0.39,0.64,,1,,"10.173.63.72 - - [04/May/2026 13:24:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.89,0.91,0.87,0.89,0.89,,1,,"10.173.63.72 - - [04/May/2026 13:24:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.44,-0.66,1.06,0.28,0.76,,1,,"10.173.63.72 - - [04/May/2026 13:24:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.75,0.13,1.05,0.64,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:24:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.4,-0.67,0.86,-0.07,0.67,,1,,"10.173.63.72 - - [04/May/2026 13:24:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.89,0.37,0.84,0.7,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:24:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.67,-0.15,1.03,0.52,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:24:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,0.56,-0.53,0.85,0.29,0.66,,1,,"10.173.63.72 - - [04/May/2026 13:24:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.58,-1,0.99,-0.2,0.88,,1,,"10.173.63.72 - - [04/May/2026 13:24:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:24,-0.34,-0.01,1.02,0.22,0.62,,1,,"10.173.63.72 - - [04/May/2026 13:24:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.72,0.97,0.98,0.41,0.9,,1,,"10.173.63.72 - - [04/May/2026 13:25:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.26,-0.71,1.09,0.21,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:25:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.12,0.75,0.86,0.5,0.66,,1,,"10.173.63.72 - - [04/May/2026 13:25:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.36,0.89,0.99,0.75,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:25:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.1,-0.04,1.01,0.36,0.59,,1,,"10.173.63.72 - - [04/May/2026 13:25:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.66,-0.76,0.82,0.24,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:25:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.01,0.14,0.9,0.35,0.53,,1,,"10.173.63.72 - - [04/May/2026 13:25:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.06,0.49,0.8,0.45,0.54,,1,,"10.173.63.72 - - [04/May/2026 13:25:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.25,0.96,1.07,0.59,0.84,,1,,"10.173.63.72 - - [04/May/2026 13:25:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.55,-0.44,1.05,0.02,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:25:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.69,0.16,1.02,0.62,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:25:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.17,-0.64,1.13,0.11,0.76,,1,,"10.173.63.72 - - [04/May/2026 13:25:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.86,0.14,1.06,0.11,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:25:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.12,-0.57,1.1,0.14,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:25:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.25,0.51,0.85,0.54,0.59,,1,,"10.173.63.72 - - [04/May/2026 13:25:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.2,0.42,0.99,0.54,0.63,,1,,"10.173.63.72 - - [04/May/2026 13:25:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.9,0.9,1,0.33,0.93,,1,,"10.173.63.72 - - [04/May/2026 13:25:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.91,0.57,0.93,0.8,0.82,,1,,"10.173.63.72 - - [04/May/2026 13:25:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.31,-0.24,1.13,0.19,0.69,,1,,"10.173.63.72 - - [04/May/2026 13:25:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.63,0.47,1.07,0.72,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:25:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.93,0.88,1.03,0.33,0.95,,1,,"10.173.63.72 - - [04/May/2026 13:25:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.44,-0.86,0.81,-0.16,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:25:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.92,-0.02,0.91,-0.01,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:25:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.26,-0.05,1.18,0.46,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:25:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,-0.96,0.11,0.83,-0.01,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:25:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.58,-0.53,1.07,0.37,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:25:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:25,0.04,0.76,0.95,0.58,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:25:55] ""POST /dataset HTTP/1.1"" 200 -"
